Incident_ID,Incident_Type,Unit_Type,Priority,Weather_Index,Hour_of_Day,TurnoutTime_Seconds
5410,Medical,Ambulance,2,Rain,9,84
5411,Medical,Rescue Squad,1,Rain,22,51
5412,Traffic Accident,Chief,2,Clear,6,52
5413,Traffic Accident,Ladder,2,Clear,23,74
5414,Medical,Rescue Squad,2,Clear,19,64
5415,Medical,Chief,2,Rain,14,52
5416,Medical,Chief,2,Clear,20,69
5417,Medical,Ambulance,3,Clear,20,93
5418,Medical,Engine,1,Clear,9,91
5419,Medical,Rescue Squad,3,Fog,11,77
5420,Medical,Rescue Squad,1,Clear,17,70
5421,False Alarm,Rescue Squad,3,Rain,22,82
5422,Structure Fire,Chief,3,Clear,22,86
5423,Traffic Accident,Ambulance,2,Clear,8,104
5424,Medical,Chief,2,Clear,8,88
5425,Medical,Chief,2,Clear,3,65
5426,Medical,Ladder,1,Rain,4,44
5427,Medical,Ambulance,2,Clear,6,80
5428,Medical,Rescue Squad,2,Clear,6,55
5429,Traffic Accident,Engine,3,Clear,10,63
5430,Traffic Accident,Rescue Squad,3,Rain,9,73
5431,Structure Fire,Chief,2,Clear,10,63
5432,Medical,Ambulance,2,Clear,23,47
5433,False Alarm,Ambulance,2,Clear,23,60
5434,Medical,Ambulance,2,Fog,17,70
5435,Medical,Ladder,2,Clear,11,73
5436,Medical,Rescue Squad,2,Rain,15,65
5437,Traffic Accident,Ladder,3,Clear,3,91
5438,False Alarm,Engine,2,Clear,16,78
5439,Medical,Chief,2,Clear,16,96
5440,Wellness Check,Ladder,2,Clear,20,66
5441,Wellness Check,Ladder,2,Rain,22,68
5442,Medical,Chief,2,Clear,4,54
5443,Medical,Ambulance,2,Clear,12,57
5444,Medical,Chief,1,Rain,2,63
5445,False Alarm,Rescue Squad,2,Clear,22,59
5446,Medical,Chief,2,Clear,16,62
5447,Traffic Accident,Ambulance,2,Fog,10,50
5448,Medical,Chief,2,Clear,0,57
5449,Traffic Accident,Ladder,2,Rain,17,79
5450,Medical,Engine,2,Clear,16,98
5451,Structure Fire,Ladder,3,Clear,8,100
5452,Wellness Check,Engine,2,Clear,19,68
5453,Wellness Check,Chief,3,Fog,6,90
5454,Wellness Check,Rescue Squad,2,Clear,4,53
5455,Medical,Chief,2,Clear,15,64
5456,Traffic Accident,Ambulance,2,Snow,6,104
5457,Medical,Chief,1,Clear,12,44
5458,Medical,Engine,1,Rain,12,60
5459,Structure Fire,Ladder,2,Clear,14,51
5460,Medical,Rescue Squad,2,Clear,22,72
5461,Structure Fire,Chief,2,Clear,16,57
5462,False Alarm,Chief,2,Clear,16,88
5463,Medical,Ladder,2,Rain,18,94
5464,Traffic Accident,Rescue Squad,1,Rain,9,77
5465,Medical,Chief,2,Rain,1,76
5466,Medical,Chief,1,Fog,13,56
5467,Medical,Engine,2,Clear,22,78
5468,False Alarm,Engine,2,Fog,2,67
5469,Wellness Check,Ambulance,2,Fog,6,56
5470,False Alarm,Ladder,1,Clear,10,63
5471,False Alarm,Rescue Squad,1,Clear,16,71
5472,Medical,Chief,2,Rain,14,63
5473,Medical,Chief,2,Clear,18,79
5474,Traffic Accident,Ambulance,1,Rain,10,40
5475,Medical,Chief,3,Clear,14,66
5476,Medical,Ladder,1,Clear,14,61
5477,Medical,Ambulance,2,Clear,5,58
5478,Structure Fire,Ladder,1,Clear,14,52
5479,Structure Fire,Ambulance,2,Clear,8,65
5480,Medical,Chief,2,Clear,4,60
5481,Medical,Ambulance,1,Clear,18,50
5482,Structure Fire,Engine,2,Snow,23,95
5483,Structure Fire,Rescue Squad,2,Clear,4,67
5484,Medical,Chief,2,Rain,21,60
5485,Traffic Accident,Rescue Squad,1,Clear,12,43
5486,Medical,Chief,2,Rain,17,72
5487,Medical,Rescue Squad,1,Fog,19,39
5488,Traffic Accident,Engine,2,Clear,16,112
5489,Structure Fire,Rescue Squad,2,Fog,14,67
5490,Medical,Ambulance,3,Clear,13,75
5491,Traffic Accident,Rescue Squad,2,Clear,15,58
5492,Structure Fire,Chief,2,Fog,3,62
5493,Traffic Accident,Ladder,2,Clear,16,103
5494,Traffic Accident,Rescue Squad,1,Clear,19,44
5495,Traffic Accident,Rescue Squad,1,Clear,13,30
5496,Medical,Rescue Squad,2,Rain,17,86
5497,Medical,Chief,2,Rain,5,59
5498,Medical,Rescue Squad,1,Clear,21,65
5499,Medical,Chief,2,Storm,7,140
5500,Structure Fire,Chief,2,Rain,8,83
5501,Structure Fire,Ladder,2,Fog,23,63
5502,Medical,Ambulance,1,Clear,0,51
5503,Medical,Chief,2,Rain,12,43
5504,Medical,Engine,1,Fog,2,49
5505,Medical,Rescue Squad,1,Clear,5,30
5506,Traffic Accident,Engine,2,Storm,16,138
5507,Medical,Rescue Squad,2,Clear,7,76
5508,Structure Fire,Ladder,2,Clear,5,67
5509,False Alarm,Chief,1,Fog,15,44
5510,Medical,Ambulance,2,Storm,0,84
5511,Medical,Chief,1,Clear,9,66
5512,Medical,Rescue Squad,2,Clear,17,88
5513,Traffic Accident,Ambulance,2,Rain,21,47
5514,Structure Fire,Chief,2,Fog,13,77
5515,Medical,Ambulance,3,Rain,23,69
5516,Structure Fire,Rescue Squad,2,Rain,4,60
5517,Wellness Check,Ladder,2,Rain,16,95
5518,Medical,Ladder,2,Clear,13,76
5519,Medical,Chief,1,Storm,17,118
5520,Wellness Check,Engine,3,Clear,3,74
5521,Structure Fire,Rescue Squad,2,Rain,19,50
5522,Wellness Check,Chief,1,Clear,22,46
5523,Structure Fire,Chief,2,Clear,1,64
5524,Wellness Check,Ladder,1,Rain,6,67
5525,Medical,Ambulance,3,Storm,6,117
5526,Traffic Accident,Rescue Squad,3,Rain,6,70
5527,False Alarm,Ambulance,2,Rain,12,54
5528,Structure Fire,Rescue Squad,1,Clear,18,93
5529,Medical,Engine,1,Snow,21,91
5530,Medical,Ladder,1,Clear,5,53
5531,Medical,Engine,1,Clear,19,67
5532,Medical,Chief,2,Clear,16,82
5533,Medical,Ladder,3,Rain,17,124
5534,Structure Fire,Chief,2,Storm,23,73
5535,Structure Fire,Engine,2,Rain,0,73
5536,Medical,Rescue Squad,2,Clear,22,70
5537,Traffic Accident,Chief,3,Clear,12,76
5538,Medical,Ambulance,1,Clear,18,68
5539,Medical,Rescue Squad,2,Clear,15,54
5540,Medical,Rescue Squad,2,Clear,9,79
5541,Structure Fire,Engine,3,Rain,12,85
5542,Medical,Engine,3,Storm,9,145
5543,Medical,Ladder,2,Clear,13,57
5544,Medical,Ladder,1,Clear,8,63
5545,Wellness Check,Ambulance,2,Snow,20,93
5546,Medical,Rescue Squad,1,Rain,10,30
5547,Traffic Accident,Ambulance,2,Fog,2,53
5548,Traffic Accident,Ambulance,2,Clear,7,79
5549,Traffic Accident,Engine,2,Clear,11,73
5550,False Alarm,Ambulance,3,Storm,2,107
5551,Medical,Ambulance,2,Clear,6,48
5552,Medical,Chief,2,Rain,13,72
5553,Wellness Check,Ladder,1,Clear,6,65
5554,Medical,Ladder,3,Clear,6,86
5555,Structure Fire,Rescue Squad,1,Snow,13,51
5556,Traffic Accident,Ladder,1,Clear,11,58
5557,Traffic Accident,Rescue Squad,1,Snow,0,67
5558,False Alarm,Chief,2,Clear,4,53
5559,False Alarm,Ladder,1,Storm,10,60
5560,Traffic Accident,Chief,3,Clear,0,77
5561,Medical,Ladder,3,Clear,22,97
5562,Wellness Check,Ladder,3,Clear,12,99
5563,Medical,Chief,1,Rain,23,44
5564,Medical,Ambulance,3,Snow,22,110
5565,Wellness Check,Ambulance,3,Clear,16,103
5566,Medical,Ambulance,3,Clear,2,68
5567,Medical,Ambulance,2,Snow,9,97
5568,Medical,Ladder,2,Snow,18,114
5569,Wellness Check,Engine,1,Rain,6,70
5570,Structure Fire,Chief,3,Snow,19,118
5571,Traffic Accident,Engine,1,Clear,2,41
5572,Medical,Engine,2,Clear,21,65
5573,Traffic Accident,Rescue Squad,3,Clear,11,104
5574,Traffic Accident,Ambulance,2,Storm,21,77
5575,Medical,Ladder,1,Clear,9,91
5576,Medical,Ambulance,3,Clear,20,89
5577,Medical,Ambulance,3,Fog,11,91
5578,False Alarm,Engine,1,Clear,14,50
5579,Traffic Accident,Rescue Squad,3,Snow,5,104
5580,False Alarm,Ambulance,2,Snow,18,105
5581,Medical,Chief,2,Storm,4,109
5582,Traffic Accident,Chief,1,Clear,19,30
5583,Traffic Accident,Ambulance,1,Clear,1,43
5584,Traffic Accident,Engine,1,Fog,20,71
5585,False Alarm,Engine,1,Clear,18,88
5586,Medical,Ladder,3,Clear,18,126
5587,Medical,Rescue Squad,2,Rain,3,43
5588,Traffic Accident,Engine,3,Clear,19,80
5589,Traffic Accident,Ladder,2,Fog,4,81
5590,Structure Fire,Chief,1,Rain,6,46
5591,Medical,Chief,3,Clear,3,69
5592,Structure Fire,Chief,3,Clear,10,86
5593,Medical,Ambulance,2,Clear,22,54
5594,Medical,Rescue Squad,1,Clear,2,70
5595,Traffic Accident,Ladder,2,Rain,4,75
5596,Traffic Accident,Rescue Squad,2,Clear,19,50
5597,Medical,Ambulance,3,Clear,14,88
5598,Medical,Ladder,1,Fog,20,71
5599,Medical,Ladder,1,Clear,17,74
5600,Medical,Engine,2,Clear,15,62
5601,Traffic Accident,Rescue Squad,2,Storm,15,101
5602,False Alarm,Rescue Squad,1,Clear,9,56
5603,Medical,Engine,2,Fog,0,67
5604,Traffic Accident,Chief,2,Rain,22,46
5605,Wellness Check,Ambulance,2,Rain,10,68
5606,Wellness Check,Rescue Squad,2,Rain,16,65
5607,Medical,Engine,2,Clear,23,76
5608,False Alarm,Ladder,3,Snow,14,108
5609,Medical,Engine,3,Snow,6,135
5610,Medical,Chief,1,Clear,5,40
5611,Medical,Ambulance,1,Clear,14,46
5612,Medical,Chief,3,Fog,14,84
5613,Medical,Ladder,2,Clear,6,66
5614,Medical,Ladder,2,Fog,2,52
5615,Medical,Ladder,2,Rain,13,73
5616,Wellness Check,Ladder,1,Clear,8,78
5617,Wellness Check,Engine,2,Clear,2,55
5618,Medical,Ladder,2,Clear,5,60
5619,Wellness Check,Ladder,2,Clear,19,66
5620,Wellness Check,Engine,1,Clear,8,60
5621,Traffic Accident,Ladder,3,Rain,0,97
5622,Medical,Chief,2,Rain,8,74
5623,Traffic Accident,Chief,2,Rain,11,62
5624,False Alarm,Rescue Squad,3,Snow,3,112
5625,Traffic Accident,Chief,2,Clear,15,80
5626,Medical,Ambulance,2,Rain,4,45
5627,Structure Fire,Ambulance,3,Clear,16,103
5628,Traffic Accident,Ambulance,2,Clear,16,100
5629,Structure Fire,Engine,2,Clear,5,58
5630,Medical,Chief,3,Clear,14,80
5631,Medical,Ambulance,1,Clear,0,51
5632,Wellness Check,Rescue Squad,1,Clear,12,30
5633,Wellness Check,Engine,3,Clear,15,83
5634,Medical,Rescue Squad,3,Storm,1,114
5635,False Alarm,Chief,3,Clear,18,112
5636,Medical,Ladder,1,Rain,22,46
5637,Traffic Accident,Rescue Squad,1,Clear,1,63
5638,Traffic Accident,Ladder,1,Clear,20,59
5639,Wellness Check,Engine,2,Clear,11,77
5640,False Alarm,Rescue Squad,2,Clear,11,67
5641,Medical,Rescue Squad,2,Rain,7,73
5642,Wellness Check,Engine,1,Clear,11,53
5643,Medical,Engine,2,Clear,23,69
5644,Traffic Accident,Ambulance,2,Clear,10,57
5645,Traffic Accident,Chief,1,Clear,1,47
5646,Traffic Accident,Rescue Squad,3,Rain,0,58
5647,Medical,Rescue Squad,1,Clear,3,46
5648,Wellness Check,Engine,2,Clear,8,86
5649,Medical,Engine,3,Clear,6,68
5650,Medical,Chief,2,Clear,21,64
5651,Traffic Accident,Engine,1,Clear,9,64
5652,Medical,Ladder,2,Clear,19,66
5653,Wellness Check,Ladder,3,Clear,13,87
5654,Medical,Ladder,1,Rain,0,36
5655,Medical,Ladder,2,Rain,4,52
5656,Wellness Check,Chief,3,Clear,12,85
5657,Structure Fire,Rescue Squad,3,Clear,5,73
5658,Medical,Ladder,2,Clear,21,66
5659,Traffic Accident,Engine,3,Rain,16,116
5660,Structure Fire,Ladder,3,Clear,14,72
5661,Traffic Accident,Chief,2,Fog,6,55
5662,Medical,Engine,1,Clear,7,73
5663,Wellness Check,Ladder,1,Clear,20,72
5664,Wellness Check,Rescue Squad,1,Rain,1,35
5665,Traffic Accident,Engine,3,Clear,17,124
5666,Medical,Engine,2,Clear,20,69
5667,Wellness Check,Rescue Squad,3,Clear,22,68
5668,Traffic Accident,Engine,2,Clear,6,63
5669,Traffic Accident,Ladder,2,Snow,19,100
5670,Medical,Engine,2,Rain,15,77
5671,Wellness Check,Ladder,1,Clear,18,72
5672,Traffic Accident,Rescue Squad,3,Clear,8,100
5673,Medical,Ambulance,2,Clear,11,49
5674,Medical,Rescue Squad,2,Snow,13,85
5675,Wellness Check,Ladder,1,Clear,6,50
5676,Medical,Chief,3,Clear,1,89
5677,False Alarm,Rescue Squad,3,Clear,16,103
5678,Traffic Accident,Chief,2,Clear,10,53
5679,Traffic Accident,Chief,2,Rain,17,81
5680,Medical,Ladder,2,Rain,11,69
5681,Medical,Ladder,1,Clear,2,53
5682,False Alarm,Ambulance,1,Rain,20,42
5683,Medical,Engine,2,Clear,13,66
5684,Traffic Accident,Rescue Squad,1,Clear,14,58
5685,Medical,Ladder,2,Clear,18,83
5686,Medical,Rescue Squad,2,Clear,9,90
5687,Medical,Chief,2,Rain,8,111
5688,Structure Fire,Engine,1,Fog,9,69
5689,False Alarm,Ambulance,2,Clear,19,61
5690,Medical,Rescue Squad,2,Clear,22,62
5691,Medical,Engine,2,Clear,3,69
5692,Medical,Ambulance,2,Snow,18,104
5693,Structure Fire,Rescue Squad,3,Snow,9,117
5694,Medical,Engine,1,Clear,16,81
5695,Wellness Check,Ladder,3,Rain,11,71
5696,Structure Fire,Rescue Squad,1,Rain,0,62
5697,Structure Fire,Engine,2,Clear,10,87
5698,Medical,Ambulance,2,Clear,12,56
5699,False Alarm,Engine,2,Rain,0,80
5700,Medical,Ladder,2,Clear,0,67
5701,Medical,Rescue Squad,2,Clear,20,60
5702,Traffic Accident,Rescue Squad,2,Clear,15,53
5703,Structure Fire,Rescue Squad,3,Clear,6,88
5704,Medical,Ladder,1,Snow,22,93
5705,Medical,Ambulance,1,Clear,9,70
5706,Traffic Accident,Rescue Squad,1,Clear,15,44
5707,Medical,Ambulance,1,Clear,0,44
5708,Wellness Check,Engine,2,Rain,21,55
5709,Traffic Accident,Ambulance,2,Clear,8,84
5710,Medical,Ambulance,1,Clear,5,33
5711,Medical,Rescue Squad,1,Clear,14,45
5712,Medical,Chief,2,Rain,3,79
5713,Traffic Accident,Chief,2,Fog,14,46
5714,Structure Fire,Ladder,3,Fog,9,117
5715,Medical,Ladder,3,Clear,15,83
5716,Structure Fire,Chief,3,Rain,12,69
5717,False Alarm,Engine,2,Clear,18,89
5718,Medical,Rescue Squad,2,Rain,19,74
5719,False Alarm,Rescue Squad,1,Clear,3,62
5720,Medical,Engine,2,Rain,19,59
5721,Medical,Engine,1,Clear,21,59
5722,Medical,Chief,3,Fog,15,70
5723,Medical,Ladder,2,Rain,10,63
5724,Medical,Engine,2,Clear,14,49
5725,Medical,Ladder,1,Fog,10,76
5726,False Alarm,Ambulance,2,Clear,22,70
5727,Wellness Check,Rescue Squad,2,Storm,10,94
5728,Traffic Accident,Chief,1,Rain,2,47
5729,Medical,Rescue Squad,2,Storm,23,96
5730,Medical,Chief,1,Clear,23,54
5731,Medical,Ambulance,2,Clear,16,76
5732,Traffic Accident,Rescue Squad,2,Rain,4,58
5733,False Alarm,Ambulance,3,Fog,12,73
5734,Medical,Chief,2,Clear,9,94
5735,Medical,Engine,2,Clear,4,92
5736,Structure Fire,Rescue Squad,3,Clear,11,77
5737,Medical,Ambulance,2,Fog,7,86
5738,Medical,Rescue Squad,2,Rain,23,59
5739,Traffic Accident,Rescue Squad,2,Clear,11,62
5740,Traffic Accident,Rescue Squad,3,Clear,15,77
5741,Medical,Ladder,2,Clear,1,66
5742,Medical,Ambulance,2,Clear,2,60
5743,False Alarm,Ambulance,2,Rain,17,64
5744,Medical,Rescue Squad,1,Clear,16,59
5745,Medical,Engine,3,Rain,1,69
5746,Medical,Rescue Squad,2,Fog,21,55
5747,Medical,Ladder,2,Clear,11,60
5748,Medical,Chief,2,Clear,16,87
5749,Wellness Check,Ladder,1,Rain,5,47
5750,Medical,Engine,3,Clear,16,106
5751,Medical,Rescue Squad,3,Fog,1,58
5752,Traffic Accident,Ambulance,2,Clear,7,88
5753,Structure Fire,Rescue Squad,3,Snow,13,104
5754,Wellness Check,Engine,1,Clear,5,50
5755,Wellness Check,Ambulance,3,Clear,8,111
5756,Medical,Ladder,2,Clear,0,77
5757,Traffic Accident,Chief,2,Storm,4,80
5758,Medical,Chief,1,Storm,6,72
5759,False Alarm,Rescue Squad,2,Clear,8,75
5760,Medical,Ladder,1,Clear,13,57
5761,False Alarm,Engine,3,Clear,8,99
5762,Traffic Accident,Chief,3,Clear,3,69
5763,Medical,Ladder,1,Rain,19,55
5764,Structure Fire,Rescue Squad,1,Clear,14,37
5765,False Alarm,Ambulance,3,Rain,3,100
5766,Wellness Check,Rescue Squad,2,Rain,2,53
5767,Medical,Rescue Squad,1,Clear,23,33
5768,Traffic Accident,Ladder,2,Snow,20,83
5769,Medical,Chief,2,Clear,22,59
5770,Medical,Ladder,1,Clear,21,56
5771,Medical,Ambulance,2,Rain,13,63
5772,Medical,Ladder,2,Clear,8,103
5773,Wellness Check,Engine,1,Clear,18,59
5774,Medical,Rescue Squad,3,Fog,5,89
5775,Wellness Check,Chief,2,Rain,2,50
5776,Medical,Ambulance,1,Clear,17,64
5777,Medical,Rescue Squad,1,Rain,15,62
5778,Medical,Ladder,1,Clear,2,47
5779,Medical,Engine,2,Storm,1,90
5780,Medical,Ladder,1,Clear,1,44
5781,Medical,Rescue Squad,2,Rain,22,56
5782,Structure Fire,Ambulance,1,Rain,9,84
5783,Medical,Chief,2,Clear,14,48
5784,Medical,Rescue Squad,2,Rain,2,55
5785,Medical,Ambulance,2,Fog,7,93
5786,Wellness Check,Rescue Squad,2,Rain,17,86
5787,False Alarm,Engine,3,Clear,10,85
5788,Medical,Ladder,2,Clear,6,67
5789,Medical,Chief,2,Fog,18,87
5790,Medical,Ambulance,2,Clear,6,75
5791,False Alarm,Chief,3,Rain,1,97
5792,Medical,Chief,1,Clear,5,58
5793,Medical,Chief,2,Clear,4,53
5794,Medical,Ambulance,2,Clear,13,78
5795,Medical,Ambulance,2,Storm,17,116
5796,Medical,Chief,2,Rain,3,43
5797,Traffic Accident,Ladder,2,Clear,3,71
5798,Medical,Rescue Squad,1,Fog,23,59
5799,Traffic Accident,Chief,3,Clear,12,86
5800,Medical,Engine,1,Rain,22,54
5801,Medical,Chief,1,Clear,20,47
5802,False Alarm,Ambulance,2,Fog,0,65
5803,Medical,Rescue Squad,3,Clear,19,81
5804,Wellness Check,Engine,2,Rain,4,67
5805,Structure Fire,Rescue Squad,3,Clear,23,72
5806,Medical,Rescue Squad,1,Clear,2,46
5807,False Alarm,Engine,2,Clear,20,68
5808,Medical,Chief,1,Fog,18,69
5809,Wellness Check,Chief,3,Clear,12,90
5810,Medical,Chief,2,Rain,6,57
5811,Wellness Check,Ladder,1,Clear,9,80
5812,Medical,Chief,2,Clear,2,61
5813,Structure Fire,Engine,2,Clear,22,96
5814,Traffic Accident,Ladder,2,Rain,1,59
5815,False Alarm,Chief,3,Rain,6,90
5816,False Alarm,Ladder,1,Storm,8,110
5817,Wellness Check,Engine,1,Fog,20,54
5818,Wellness Check,Chief,1,Clear,11,31
5819,Medical,Ambulance,2,Snow,21,121
5820,Medical,Engine,1,Clear,9,83
5821,Medical,Rescue Squad,2,Fog,18,95
5822,Medical,Rescue Squad,1,Clear,12,30
5823,Medical,Engine,3,Snow,9,142
5824,Structure Fire,Rescue Squad,1,Clear,4,49
5825,Medical,Engine,1,Clear,14,53
5826,Traffic Accident,Ambulance,1,Clear,20,49
5827,Medical,Engine,2,Clear,2,91
5828,Medical,Chief,2,Clear,7,89
5829,Structure Fire,Chief,3,Snow,5,117
5830,Traffic Accident,Ladder,2,Rain,18,79
5831,Traffic Accident,Rescue Squad,3,Clear,16,97
5832,Traffic Accident,Rescue Squad,2,Clear,9,83
5833,Medical,Engine,1,Clear,0,51
5834,Structure Fire,Rescue Squad,3,Fog,12,81
5835,Medical,Chief,3,Clear,9,102
5836,Medical,Ambulance,3,Clear,11,84
5837,Medical,Engine,1,Clear,1,56
5838,Medical,Rescue Squad,2,Clear,9,86
5839,Medical,Chief,1,Clear,20,70
5840,False Alarm,Ladder,1,Clear,22,47
5841,False Alarm,Rescue Squad,2,Clear,0,59
5842,Medical,Ambulance,3,Clear,0,62
5843,Medical,Ambulance,2,Clear,19,56
5844,Medical,Rescue Squad,3,Rain,14,71
5845,Medical,Rescue Squad,1,Clear,21,37
5846,False Alarm,Chief,1,Clear,0,33
5847,Medical,Rescue Squad,2,Clear,20,46
5848,Traffic Accident,Ladder,2,Fog,8,98
5849,Medical,Chief,3,Rain,23,87
5850,False Alarm,Engine,2,Rain,6,62
5851,Medical,Ladder,2,Clear,15,49
5852,Traffic Accident,Chief,2,Clear,15,61
5853,Medical,Chief,1,Clear,12,49
5854,Traffic Accident,Ambulance,3,Clear,9,106
5855,Medical,Chief,2,Clear,17,70
5856,Medical,Ladder,2,Fog,8,87
5857,False Alarm,Rescue Squad,3,Fog,11,68
5858,False Alarm,Ladder,2,Clear,23,62
5859,Wellness Check,Engine,3,Clear,12,82
5860,Traffic Accident,Chief,1,Clear,10,39
5861,Wellness Check,Chief,1,Clear,14,42
5862,Medical,Chief,3,Fog,9,103
5863,Medical,Chief,3,Clear,9,87
5864,Medical,Ambulance,2,Storm,8,97
5865,Traffic Accident,Ambulance,2,Clear,2,50
5866,Medical,Rescue Squad,3,Clear,22,62
5867,Medical,Chief,1,Clear,15,50
5868,Structure Fire,Engine,1,Rain,11,48
5869,Wellness Check,Rescue Squad,2,Clear,16,61
5870,Medical,Chief,1,Clear,14,50
5871,Medical,Ambulance,1,Clear,2,42
5872,Medical,Engine,3,Clear,4,94
5873,Medical,Rescue Squad,1,Clear,12,49
5874,Medical,Engine,3,Clear,23,79
5875,Traffic Accident,Chief,2,Rain,5,69
5876,Traffic Accident,Ladder,2,Rain,8,70
5877,Traffic Accident,Engine,2,Clear,18,92
5878,Medical,Engine,2,Rain,6,65
5879,Wellness Check,Ambulance,1,Clear,12,37
5880,Medical,Chief,1,Rain,21,57
5881,Medical,Engine,2,Clear,4,73
5882,Wellness Check,Chief,1,Clear,15,30
5883,Medical,Ambulance,1,Clear,3,32
5884,Medical,Chief,3,Rain,4,101
5885,Wellness Check,Ambulance,3,Clear,19,75
5886,Medical,Ambulance,2,Clear,18,75
5887,Traffic Accident,Rescue Squad,1,Clear,22,56
5888,Medical,Chief,2,Clear,5,42
5889,Traffic Accident,Ladder,3,Rain,3,103
5890,Medical,Rescue Squad,1,Clear,0,37
5891,Medical,Ambulance,1,Fog,16,76
5892,Traffic Accident,Ladder,3,Clear,8,101
5893,Medical,Engine,3,Clear,15,74
5894,Medical,Engine,2,Rain,22,71
5895,Medical,Rescue Squad,1,Rain,1,54
5896,Medical,Ladder,2,Clear,10,46
5897,Medical,Chief,2,Clear,4,48
5898,Medical,Ladder,1,Rain,12,67
5899,False Alarm,Rescue Squad,1,Clear,19,48
5900,Medical,Chief,1,Rain,16,71
5901,Medical,Chief,2,Clear,14,69
5902,Medical,Engine,2,Fog,21,74
5903,Medical,Ladder,3,Clear,11,91
5904,False Alarm,Chief,2,Clear,5,71
5905,Medical,Rescue Squad,3,Clear,19,76
5906,False Alarm,Engine,3,Storm,12,117
5907,Medical,Chief,1,Rain,17,81
5908,Traffic Accident,Ladder,2,Clear,23,62
5909,Structure Fire,Engine,2,Clear,14,84
5910,Wellness Check,Ladder,1,Clear,14,57
5911,Structure Fire,Ladder,3,Clear,7,104
5912,Structure Fire,Ladder,1,Clear,18,81
5913,Medical,Engine,2,Clear,22,56
5914,Medical,Chief,2,Clear,13,60
5915,False Alarm,Ambulance,2,Clear,6,56
5916,Medical,Chief,2,Rain,13,51
5917,Medical,Engine,2,Clear,4,52
5918,Traffic Accident,Ambulance,1,Clear,14,37
5919,Medical,Ambulance,1,Clear,20,43
5920,False Alarm,Ambulance,3,Rain,14,76
5921,Traffic Accident,Rescue Squad,1,Rain,23,30
5922,Structure Fire,Engine,1,Rain,3,55
5923,Wellness Check,Rescue Squad,2,Clear,0,50
5924,Medical,Ambulance,1,Clear,16,69
5925,Medical,Rescue Squad,2,Fog,19,70
5926,Medical,Rescue Squad,2,Clear,0,57
5927,Medical,Engine,2,Clear,15,85
5928,Traffic Accident,Ladder,2,Rain,12,68
5929,False Alarm,Rescue Squad,1,Clear,17,57
5930,Medical,Rescue Squad,2,Clear,9,94
5931,Medical,Ambulance,1,Clear,22,61
5932,False Alarm,Ambulance,1,Clear,17,82
5933,Medical,Ambulance,2,Clear,16,74
5934,Medical,Chief,1,Clear,8,55
5935,Medical,Rescue Squad,2,Fog,13,56
5936,False Alarm,Ambulance,2,Clear,20,84
5937,Structure Fire,Engine,3,Clear,12,78
5938,Traffic Accident,Chief,2,Clear,19,68
5939,Wellness Check,Ladder,1,Rain,19,54
5940,Medical,Rescue Squad,2,Clear,13,69
5941,Medical,Rescue Squad,1,Rain,10,32
5942,Wellness Check,Engine,2,Snow,12,88
5943,Medical,Ladder,1,Rain,16,71
5944,Traffic Accident,Ladder,1,Clear,2,46
5945,False Alarm,Chief,2,Rain,0,67
5946,Traffic Accident,Rescue Squad,2,Clear,20,48
5947,Traffic Accident,Ambulance,2,Clear,4,62
5948,Wellness Check,Engine,2,Clear,12,70
5949,Wellness Check,Engine,2,Fog,23,60
5950,Medical,Engine,2,Clear,4,62
5951,Medical,Engine,2,Snow,4,100
5952,Medical,Ambulance,1,Clear,22,44
5953,Traffic Accident,Ambulance,2,Clear,11,60
5954,Medical,Chief,2,Rain,1,57
5955,Traffic Accident,Rescue Squad,1,Clear,22,42
5956,Medical,Ambulance,1,Rain,15,44
5957,Traffic Accident,Chief,1,Rain,16,74
5958,Medical,Ladder,2,Clear,4,75
5959,Traffic Accident,Rescue Squad,2,Clear,11,58
5960,Structure Fire,Ambulance,2,Clear,14,49
5961,Medical,Ladder,2,Clear,5,65
5962,Medical,Chief,3,Clear,12,70
5963,Traffic Accident,Ambulance,1,Clear,10,37
5964,Medical,Ambulance,1,Fog,16,42
5965,Medical,Ladder,2,Clear,8,99
5966,False Alarm,Ambulance,2,Rain,15,80
5967,Traffic Accident,Engine,2,Clear,16,92
5968,False Alarm,Ambulance,2,Clear,19,67
5969,Medical,Rescue Squad,3,Clear,23,89
5970,Medical,Ladder,2,Rain,17,95
5971,Wellness Check,Rescue Squad,1,Clear,12,42
5972,Structure Fire,Chief,2,Snow,10,90
5973,Traffic Accident,Rescue Squad,1,Clear,12,46
5974,Medical,Engine,2,Clear,23,70
5975,Medical,Engine,1,Clear,12,46
5976,Medical,Rescue Squad,2,Clear,11,71
5977,Medical,Chief,2,Clear,13,52
5978,Medical,Ambulance,3,Rain,12,108
5979,Medical,Engine,2,Fog,8,103
5980,False Alarm,Rescue Squad,2,Rain,13,59
5981,Medical,Rescue Squad,1,Snow,0,106
5982,Traffic Accident,Rescue Squad,3,Fog,8,85
5983,Wellness Check,Ambulance,2,Fog,3,57
5984,Structure Fire,Ladder,1,Clear,11,50
5985,Medical,Chief,3,Clear,23,78
5986,Traffic Accident,Ladder,2,Clear,13,72
5987,Traffic Accident,Chief,2,Clear,8,77
5988,Traffic Accident,Chief,2,Fog,2,74
5989,Traffic Accident,Rescue Squad,1,Clear,5,49
